"","NETWORK","DEMO","LAST_UPDATE","LATEST_BASE_DATA","FORECAST_DATA","TIME_ID","BROADCAST_YEAR","CABLE_QTR","QTRYEAR","HH_NT_DAYPART","STREAM","ACTUAL","PREDICT_LS","LAST_ACTUAL","BROADCAST_WEEK","BROADCAST_DATE","L_DUR"
"151","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",52631.6333333333,48936.818929054,2020-03-31,2015-07-20,2015-07-20,900
"152","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",56383.6,41559.7000108703,2020-03-31,2015-07-27,2015-07-27,900
"153","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",56768.2666666667,44688.5630493135,2020-03-31,2015-08-03,2015-08-03,900
"154","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",63885.0333333333,50808.8678479955,2020-03-31,2015-08-10,2015-08-10,900
"155","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",45094.0666666667,48102.0364227795,2020-03-31,2015-08-17,2015-08-17,900
"156","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",53264.1666666667,44971.9601054652,2020-03-31,2015-08-24,2015-08-24,900
"157","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",43336.1,48944.4124350203,2020-03-31,2015-08-31,2015-08-31,900
"158","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",52855.3,51135.6049070752,2020-03-31,2015-09-07,2015-09-07,900
"159","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",53902.1666666667,41690.5044125726,2020-03-31,2015-09-14,2015-09-14,900
"160","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"3Q","2015-3Q","Access","L_Imps",50867.9333333333,46561.0815697503,2020-03-31,2015-09-21,2015-09-21,900
"161","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",47665.6333333333,48283.5134395673,2020-03-31,2015-09-28,2015-09-28,900
"162","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",34962.0333333333,40662.528782351,2020-03-31,2015-10-05,2015-10-05,900
"163","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",32439.5333333333,37861.2116669286,2020-03-31,2015-10-12,2015-10-12,900
"164","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",40824.7333333333,43745.9661695388,2020-03-31,2015-10-19,2015-10-19,900
"165","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",41755.8666666667,40186.7351781961,2020-03-31,2015-10-26,2015-10-26,900
"166","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",34427.9666666667,40574.3887367619,2020-03-31,2015-11-02,2015-11-02,900
"167","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",36136.3333333333,41722.0313238505,2020-03-31,2015-11-09,2015-11-09,900
"168","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",36887.6,43321.6805159742,2020-03-31,2015-11-16,2015-11-16,900
"169","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",47479.9333333333,43310.6101966905,2020-03-31,2015-11-23,2015-11-23,900
"170","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",45419.8333333333,41688.3449929309,2020-03-31,2015-11-30,2015-11-30,900
"171","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",36905.7666666667,45471.4894579951,2020-03-31,2015-12-07,2015-12-07,900
"172","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",46019.7333333333,44433.5054331274,2020-03-31,2015-12-14,2015-12-14,900
"173","OXYG","A18-49",2020-06-19,NA,NA,"Week",2015,"4Q","2015-4Q","Access","L_Imps",48378.1666666667,48055.8232351629,2020-03-31,2015-12-21,2015-12-21,900
"174","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",50524.6333333333,56180.3737256013,2020-03-31,2015-12-28,2015-12-28,900
"175","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",39988.9666666667,45821.3736141264,2020-03-31,2016-01-04,2016-01-04,900
"176","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",34215.4,42121.9959962776,2020-03-31,2016-01-11,2016-01-11,900
"177","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",42493.2333333333,42031.6482477842,2020-03-31,2016-01-18,2016-01-18,900
"178","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",51629.3,46209.3290444833,2020-03-31,2016-01-25,2016-01-25,900
"179","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",39765.9333333333,41120.5879626518,2020-03-31,2016-02-01,2016-02-01,900
"180","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",31022.6333333333,41234.1687903695,2020-03-31,2016-02-08,2016-02-08,900
"181","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",32069.9333333333,40262.2093816851,2020-03-31,2016-02-15,2016-02-15,900
"182","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",34071.8,39138.7439223833,2020-03-31,2016-02-22,2016-02-22,900
"183","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",31556.3,38337.3330977858,2020-03-31,2016-02-29,2016-02-29,900
"184","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",34173.3333333333,38157.2952133847,2020-03-31,2016-03-07,2016-03-07,900
"185","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",42998.1333333333,38040.5373710172,2020-03-31,2016-03-14,2016-03-14,900
"186","OXYG","A18-49",2020-06-19,NA,NA,"Week",2016,"1Q","2016-1Q","Access","L_Imps",43371.3,38427.7488194894,2020-03-31,2016-03-21,2016-03-21,900
